region	chr	midPos	Nsites
(2110,2458)(4400,4999)(4400,5000)	scaffold_45	4700	350	0.049378
(2202,2558)(4597,5099)(4500,5100)	scaffold_45	4800	358	0.049263
(2205,2590)(4600,5131)(4600,5200)	scaffold_45	4900	387	0.049281
(2305,2590)(4700,5131)(4700,5300)	scaffold_45	5000	287	0.049209
(2319,2639)(4800,5399)(4800,5400)	scaffold_45	5100	322	0.049155
(2400,2724)(4941,5499)(4900,5500)	scaffold_45	5200	326	0.049093
(2459,2787)(5000,5562)(5000,5600)	scaffold_45	5300	330	0.048859
(2559,2787)(5100,5562)(5100,5700)	scaffold_45	5400	230	0.048749
(2591,2787)(5351,5562)(5200,5800)	scaffold_45	5500	198	0.048645
(2591,2841)(5351,5899)(5300,5900)	scaffold_45	5600	252	0.048641
(2640,2887)(5400,5945)(5400,6000)	scaffold_45	5700	249	0.048711
(2725,2887)(5500,5945)(5500,6100)	scaffold_45	5800	164	0.048550
(2788,2887)(5846,5945)(5600,6200)	scaffold_45	5900	101	0.048931
(2788,2887)(5846,5945)(5700,6300)	scaffold_45	6000	101	0.048931
(2788,2887)(5846,5945)(5800,6400)	scaffold_45	6100	101	0.048931
(2842,2887)(5900,5945)(5900,6500)	scaffold_45	6200	47	0.049434
(2888,2940)(7047,7099)(6500,7100)	scaffold_45	6800	54	0.049482
(2888,3034)(7047,7199)(6600,7200)	scaffold_45	6900	148	0.049530
(2888,3100)(7047,7299)(6700,7300)	scaffold_45	7000	214	0.049461
(2888,3200)(7047,7399)(6800,7400)	scaffold_45	7100	314	0.049406
(2888,3271)(7047,7499)(6900,7500)	scaffold_45	7200	385	0.049409
(2888,3371)(7047,7599)(7000,7600)	scaffold_45	7300	485	0.049437
(2941,3438)(7100,7699)(7100,7700)	scaffold_45	7400	499	0.049403
(3035,3538)(7200,7799)(7200,7800)	scaffold_45	7500	505	0.049430
(3101,3638)(7300,7899)(7300,7900)	scaffold_45	7600	539	0.049457
(3201,3738)(7400,7999)(7400,8000)	scaffold_45	7700	539	0.049673
(3272,3770)(7500,8031)(7500,8100)	scaffold_45	7800	500	0.049695
(3372,3807)(7600,8199)(7600,8200)	scaffold_45	7900	437	0.049692
(3439,3886)(7700,8278)(7700,8300)	scaffold_45	8000	449	0.049731
(3539,3977)(7800,8399)(7800,8400)	scaffold_45	8100	440	0.049854
(3639,4028)(7900,8450)(7900,8500)	scaffold_45	8200	391	0.049905
(3739,4040)(8000,8581)(8000,8600)	scaffold_45	8300	303	0.049699
(3771,4074)(8147,8699)(8100,8700)	scaffold_45	8400	305	0.049866
(3808,4161)(8200,8799)(8200,8800)	scaffold_45	8500	355	0.049842
(3887,4256)(8309,8894)(8300,8900)	scaffold_45	8600	371	0.049771
(3978,4305)(8400,8999)(8400,9000)	scaffold_45	8700	329	0.049456
(4029,4405)(8570,9099)(8500,9100)	scaffold_45	8800	378	0.049355
(4041,4489)(8666,9199)(8600,9200)	scaffold_45	8900	450	0.049374
(4075,4589)(8700,9299)(8700,9300)	scaffold_45	9000	516	0.049333
(4162,4661)(8800,9371)(8800,9400)	scaffold_45	9100	501	0.049312
(4257,4755)(8951,9499)(8900,9500)	scaffold_45	9200	500	0.049295
(4306,4829)(9000,9573)(9000,9600)	scaffold_45	9300	525	0.049415
(4406,4887)(9100,9699)(9100,9700)	scaffold_45	9400	483	0.049432
(4490,4987)(9200,9799)(9200,9800)	scaffold_45	9500	499	0.049487
(4590,5045)(9300,9857)(9300,9900)	scaffold_45	9600	457	0.049393
(4662,5130)(9406,9999)(9400,10000)	scaffold_45	9700	470	0.049374
(4756,5170)(9500,10099)(9500,10100)	scaffold_45	9800	416	0.049392
(4830,5270)(9642,10199)(9600,10200)	scaffold_45	9900	442	0.049308
(4888,5339)(9700,10299)(9700,10300)	scaffold_45	10000	453	0.049350
(4988,5432)(9800,10392)(9800,10400)	scaffold_45	10100	446	0.049246
(5046,5532)(9915,10499)(9900,10500)	scaffold_45	10200	488	0.049186
(5131,5632)(10000,10599)(10000,10600)	scaffold_45	10300	503	0.049198
(5171,5692)(10100,10699)(10100,10700)	scaffold_45	10400	523	0.049217
(5271,5730)(10200,10799)(10200,10800)	scaffold_45	10500	461	0.049202
(5340,5826)(10300,10898)(10300,10900)	scaffold_45	10600	488	0.049430
(5433,5885)(10400,10999)(10400,11000)	scaffold_45	10700	454	0.049381
(5533,5964)(10500,11078)(10500,11100)	scaffold_45	10800	433	0.049468
(5633,5964)(10600,11078)(10600,11200)	scaffold_45	10900	333	0.049516
(5693,5964)(10700,11078)(10700,11300)	scaffold_45	11000	273	0.049523
(5731,6010)(10800,11399)(10800,11400)	scaffold_45	11100	281	0.049533
(5827,6069)(10941,11499)(10900,11500)	scaffold_45	11200	244	0.049022
(5886,6169)(11000,11599)(11000,11600)	scaffold_45	11300	285	0.049179
(5965,6202)(11354,11660)(11100,11700)	scaffold_45	11400	239	0.049150
(5965,6244)(11354,11799)(11200,11800)	scaffold_45	11500	281	0.049067
(5965,6344)(11354,11899)(11300,11900)	scaffold_45	11600	381	0.049038
(6011,6444)(11400,11999)(11400,12000)	scaffold_45	11700	435	0.048928
(6070,6533)(11500,12088)(11500,12100)	scaffold_45	11800	465	0.049108
(6170,6628)(11600,12199)(11600,12200)	scaffold_45	11900	460	0.049042
(6203,6707)(11758,12299)(11700,12300)	scaffold_45	12000	506	0.049038
(6245,6757)(11800,12399)(11800,12400)	scaffold_45	12100	514	0.049052
(6345,6800)(11900,12499)(11900,12500)	scaffold_45	12200	457	0.049123
(6445,6839)(12000,12538)(12000,12600)	scaffold_45	12300	396	0.049263
(6534,6839)(12105,12538)(12100,12700)	scaffold_45	12400	307	0.049143
(6629,6839)(12200,12538)(12200,12800)	scaffold_45	12500	212	0.049157
(6708,6895)(12300,12899)(12300,12900)	scaffold_45	12600	189	0.049215
(6758,6995)(12400,12999)(12400,13000)	scaffold_45	12700	239	0.049238
(6801,7043)(12500,13047)(12500,13100)	scaffold_45	12800	244	0.049158
(6840,7072)(12844,13161)(12600,13200)	scaffold_45	12900	234	0.049141
(6840,7154)(12844,13299)(12700,13300)	scaffold_45	13000	316	0.049300
(6840,7241)(12844,13399)(12800,13400)	scaffold_45	13100	403	0.049512
(6896,7331)(12900,13499)(12900,13500)	scaffold_45	13200	437	0.049471
(6996,7431)(13000,13599)(13000,13600)	scaffold_45	13300	437	0.049516
(7044,7471)(13133,13699)(13100,13700)	scaffold_45	13400	429	0.049549
(7073,7571)(13218,13799)(13200,13800)	scaffold_45	13500	500	0.049540
(7155,7667)(13300,13895)(13300,13900)	scaffold_45	13600	514	0.049352
(7242,7758)(13400,13999)(13400,14000)	scaffold_45	13700	518	0.049227
(7332,7857)(13500,14099)(13500,14100)	scaffold_45	13800	527	0.049289
(7432,7925)(13600,14167)(13600,14200)	scaffold_45	13900	495	0.049326
(7472,8017)(13700,14297)(13700,14300)	scaffold_45	14000	547	0.049201
(7572,8084)(13800,14399)(13800,14400)	scaffold_45	14100	514	0.049180
(7668,8134)(13909,14499)(13900,14500)	scaffold_45	14200	468	0.049309
(7759,8177)(14000,14542)(14000,14600)	scaffold_45	14300	420	0.049261
(7858,8177)(14100,14542)(14100,14700)	scaffold_45	14400	321	0.049194
(7926,8177)(14206,14542)(14200,14800)	scaffold_45	14500	253	0.049107
(8018,8177)(14332,14542)(14300,14900)	scaffold_45	14600	161	0.049359
(8085,8177)(14400,14542)(14400,15000)	scaffold_45	14700	94	0.049368
(8135,8177)(14500,14542)(14500,15100)	scaffold_45	14800	44	0.049373
(8178,8195)(19510,19527)(19000,19600)	scaffold_45	19300	19	0.049132
(8178,8246)(19510,19699)(19100,19700)	scaffold_45	19400	70	0.049279
(8178,8346)(19510,19799)(19200,19800)	scaffold_45	19500	170	0.048937
(8178,8348)(19510,19801)(19300,19900)	scaffold_45	19600	172	0.048939
(8178,8400)(19510,19999)(19400,20000)	scaffold_45	19700	224	0.048982
(8178,8465)(19510,20099)(19500,20100)	scaffold_45	19800	289	0.048981
(8196,8524)(19649,20158)(19600,20200)	scaffold_45	19900	330	0.048949
(8247,8586)(19700,20269)(19700,20300)	scaffold_45	20000	341	0.049098
(8347,8586)(19800,20269)(19800,20400)	scaffold_45	20100	241	0.049250
(8349,8598)(19948,20499)(19900,20500)	scaffold_45	20200	251	0.049250
(8401,8698)(20000,20599)(20000,20600)	scaffold_45	20300	299	0.049215
(8466,8798)(20100,20699)(20100,20700)	scaffold_45	20400	334	0.049245
(8525,8859)(20208,20799)(20200,20800)	scaffold_45	20500	336	0.049320
(8587,8959)(20488,20899)(20300,20900)	scaffold_45	20600	374	0.049187
(8587,9050)(20488,20990)(20400,21000)	scaffold_45	20700	465	0.049289
(8599,9138)(20500,21099)(20500,21100)	scaffold_45	20800	541	0.049236
(8699,9205)(20600,21199)(20600,21200)	scaffold_45	20900	508	0.049172
(8799,9305)(20700,21299)(20700,21300)	scaffold_45	21000	508	0.049205
(8860,9364)(20800,21399)(20800,21400)	scaffold_45	21100	506	0.049250
(8960,9464)(20900,21499)(20900,21500)	scaffold_45	21200	506	0.049255
(9051,9538)(21012,21573)(21000,21600)	scaffold_45	21300	489	0.049171
(9139,9553)(21100,21699)(21100,21700)	scaffold_45	21400	416	0.049220
(9206,9558)(21200,21704)(21200,21800)	scaffold_45	21500	354	0.049375
(9306,9558)(21300,21704)(21300,21900)	scaffold_45	21600	254	0.049375
(9365,9652)(21400,21999)(21400,22000)	scaffold_45	21700	289	0.049252
(9465,9693)(21500,22087)(21500,22100)	scaffold_45	21800	230	0.049235
(9539,9693)(21685,22087)(21600,22200)	scaffold_45	21900	156	0.049196
(9554,9693)(21700,22087)(21700,22300)	scaffold_45	22000	141	0.049202
(9559,9693)(21906,22087)(21800,22400)	scaffold_45	22100	136	0.049200
(9559,9693)(21906,22087)(21900,22500)	scaffold_45	22200	136	0.049200
(9653,9693)(22000,22087)(22000,22600)	scaffold_45	22300	42	0.049180
(9694,9792)(42001,42099)(41500,42100)	scaffold_45	41800	100	0.049753
(9694,9846)(42001,42199)(41600,42200)	scaffold_45	41900	154	0.049666
(9694,9946)(42001,42299)(41700,42300)	scaffold_45	42000	254	0.049659
(9694,10046)(42001,42399)(41800,42400)	scaffold_45	42100	354	0.049667
(9694,10146)(42001,42499)(41900,42500)	scaffold_45	42200	454	0.049747
(9694,10246)(42001,42599)(42000,42600)	scaffold_45	42300	554	0.049749
(9793,10346)(42100,42699)(42100,42700)	scaffold_45	42400	555	0.049767
(9847,10442)(42200,42799)(42200,42800)	scaffold_45	42500	597	0.049853
(9947,10530)(42300,42899)(42300,42900)	scaffold_45	42600	585	0.049835
(10047,10588)(42400,42957)(42400,43000)	scaffold_45	42700	543	0.049805
(10147,10612)(42500,43099)(42500,43100)	scaffold_45	42800	467	0.049718
(10247,10712)(42600,43199)(42600,43200)	scaffold_45	42900	467	0.049705
(10347,10808)(42700,43295)(42700,43300)	scaffold_45	43000	463	0.049537
(10443,10808)(42800,43295)(42800,43400)	scaffold_45	43100	367	0.049402
(10531,10830)(42900,43499)(42900,43500)	scaffold_45	43200	301	0.049349
(10589,10930)(43076,43599)(43000,43600)	scaffold_45	43300	343	0.049236
(10613,11019)(43100,43688)(43100,43700)	scaffold_45	43400	408	0.049275
(10713,11026)(43200,43799)(43200,43800)	scaffold_45	43500	315	0.049129
(10809,11094)(43478,43899)(43300,43900)	scaffold_45	43600	287	0.049083
(10809,11174)(43478,43999)(43400,44000)	scaffold_45	43700	367	0.049121
(10831,11267)(43500,44099)(43500,44100)	scaffold_45	43800	438	0.049222
(10931,11367)(43600,44199)(43600,44200)	scaffold_45	43900	438	0.049467
(11020,11457)(43793,44289)(43700,44300)	scaffold_45	44000	439	0.049481
(11027,11460)(43800,44399)(43800,44400)	scaffold_45	44100	435	0.049485
(11095,11560)(43900,44499)(43900,44500)	scaffold_45	44200	467	0.049491
(11175,11660)(44000,44599)(44000,44600)	scaffold_45	44300	487	0.049616
(11268,11733)(44100,44672)(44100,44700)	scaffold_45	44400	467	0.049428
(11368,11780)(44200,44799)(44200,44800)	scaffold_45	44500	414	0.049266
(11458,11880)(44397,44899)(44300,44900)	scaffold_45	44600	424	0.049311
(11461,11977)(44400,44999)(44400,45000)	scaffold_45	44700	518	0.049301
(11561,12077)(44500,45099)(44500,45100)	scaffold_45	44800	518	0.049416
(11661,12177)(44600,45199)(44600,45200)	scaffold_45	44900	518	0.049396
(11734,12218)(44750,45240)(44700,45300)	scaffold_45	45000	486	0.049605
(11781,12250)(44800,45399)(44800,45400)	scaffold_45	45100	471	0.049593
(11881,12350)(44900,45499)(44900,45500)	scaffold_45	45200	471	0.049433
(11978,12450)(45000,45599)(45000,45600)	scaffold_45	45300	474	0.049448
(12078,12527)(45100,45699)(45100,45700)	scaffold_45	45400	451	0.049502
(12178,12612)(45200,45784)(45200,45800)	scaffold_45	45500	436	0.049327
(12219,12690)(45368,45881)(45300,45900)	scaffold_45	45600	473	0.049168
(12251,12731)(45400,45999)(45400,46000)	scaffold_45	45700	482	0.049172
(12351,12800)(45500,46068)(45500,46100)	scaffold_45	45800	451	0.049214
(12451,12851)(45600,46199)(45600,46200)	scaffold_45	45900	402	0.049213
(12528,12930)(45700,46278)(45700,46300)	scaffold_45	46000	404	0.048853
(12613,12950)(45804,46399)(45800,46400)	scaffold_45	46100	339	0.048894
(12691,13030)(45915,46479)(45900,46500)	scaffold_45	46200	341	0.048844
(12732,13037)(46000,46599)(46000,46600)	scaffold_45	46300	307	0.048808
(12801,13130)(46132,46692)(46100,46700)	scaffold_45	46400	331	0.048860
(12852,13179)(46200,46799)(46200,46800)	scaffold_45	46500	329	0.048840
(12931,13268)(46380,46899)(46300,46900)	scaffold_45	46600	339	0.049199
(12951,13359)(46400,46999)(46400,47000)	scaffold_45	46700	410	0.049302
(13031,13442)(46593,47099)(46500,47100)	scaffold_45	46800	413	0.049549
(13038,13493)(46600,47150)(46600,47200)	scaffold_45	46900	457	0.049436
(13131,13563)(46751,47299)(46700,47300)	scaffold_45	47000	434	0.049341
(13180,13633)(46800,47399)(46800,47400)	scaffold_45	47100	455	0.049456
(13269,13733)(46900,47499)(46900,47500)	scaffold_45	47200	466	0.049335
(13360,13833)(47000,47599)(47000,47600)	scaffold_45	47300	475	0.049247
(13443,13868)(47100,47634)(47100,47700)	scaffold_45	47400	427	0.049186
(13494,13902)(47228,47799)(47200,47800)	scaffold_45	47500	410	0.049227
(13564,14002)(47300,47899)(47300,47900)	scaffold_45	47600	440	0.049301
(13634,14102)(47400,47999)(47400,48000)	scaffold_45	47700	470	0.049063
(13734,14162)(47500,48059)(47500,48100)	scaffold_45	47800	430	0.049054
(13834,14257)(47600,48199)(47600,48200)	scaffold_45	47900	425	0.048936
(13869,14357)(47766,48299)(47700,48300)	scaffold_45	48000	490	0.049061
(13903,14457)(47800,48399)(47800,48400)	scaffold_45	48100	556	0.049110
(14003,14557)(47900,48499)(47900,48500)	scaffold_45	48200	556	0.049135
(14103,14657)(48000,48599)(48000,48600)	scaffold_45	48300	556	0.049275
(14163,14757)(48105,48699)(48100,48700)	scaffold_45	48400	596	0.049398
(14258,14857)(48200,48799)(48200,48800)	scaffold_45	48500	601	0.049551
(14358,14957)(48300,48899)(48300,48900)	scaffold_45	48600	601	0.049497
(14458,15057)(48400,48999)(48400,49000)	scaffold_45	48700	601	0.049590
(14558,15114)(48500,49056)(48500,49100)	scaffold_45	48800	558	0.049624
(14658,15213)(48600,49199)(48600,49200)	scaffold_45	48900	557	0.049624
(14758,15313)(48700,49299)(48700,49300)	scaffold_45	49000	557	0.049592
(14858,15350)(48800,49399)(48800,49400)	scaffold_45	49100	494	0.049520
(14958,15426)(48900,49475)(48900,49500)	scaffold_45	49200	470	0.049481
(35,341)(100,699)(100,700)	scaffold_450	400	308	0.049295
(50,435)(247,799)(200,800)	scaffold_450	500	387	0.049338
(103,490)(300,899)(300,900)	scaffold_450	600	389	0.049349
(147,518)(439,927)(400,1000)	scaffold_450	700	373	0.049235
(197,569)(555,1099)(500,1100)	scaffold_450	800	374	0.049231
(242,669)(600,1199)(600,1200)	scaffold_450	900	429	0.049377
(342,769)(700,1299)(700,1300)	scaffold_450	1000	429	0.049422
(436,779)(800,1309)(800,1400)	scaffold_450	1100	345	0.049412
(491,841)(900,1499)(900,1500)	scaffold_450	1200	352	0.049547
(519,941)(1049,1599)(1000,1600)	scaffold_450	1300	424	0.049546
(570,989)(1100,1647)(1100,1700)	scaffold_450	1400	421	0.049545
(670,989)(1200,1647)(1200,1800)	scaffold_450	1500	321	0.049453
(770,989)(1300,1647)(1300,1900)	scaffold_450	1600	221	0.049536
(780,1088)(1430,1999)(1400,2000)	scaffold_450	1700	310	0.049351
(12,352)(200,799)(200,800)	scaffold_451	500	342	0.049211
(82,452)(300,899)(300,900)	scaffold_451	600	372	0.049187
(100,490)(403,937)(400,1000)	scaffold_451	700	392	0.049196
(153,490)(507,937)(500,1100)	scaffold_451	800	339	0.049196
(246,490)(600,937)(600,1200)	scaffold_451	900	246	0.049196
(315,558)(762,1299)(700,1300)	scaffold_451	1000	245	0.049095
(353,658)(800,1399)(800,1400)	scaffold_451	1100	307	0.044379
(453,758)(900,1499)(900,1500)	scaffold_451	1200	307	0.044337
(491,803)(1215,1544)(1000,1600)	scaffold_451	1300	314	0.044701
(491,803)(1215,1544)(1100,1700)	scaffold_451	1400	314	0.044701
(491,840)(1215,1799)(1200,1800)	scaffold_451	1500	351	0.045099
(559,878)(1300,1837)(1300,1900)	scaffold_451	1600	321	0.044749
(24,419)(200,799)(200,800)	scaffold_454	500	397	0.049151
(118,468)(417,848)(300,900)	scaffold_454	600	352	0.048981
(118,468)(417,848)(400,1000)	scaffold_454	700	352	0.048981
(181,468)(525,848)(500,1100)	scaffold_454	800	289	0.048987
(256,512)(600,1199)(600,1200)	scaffold_454	900	258	0.048825
(353,544)(700,1231)(700,1300)	scaffold_454	1000	193	0.048968
(420,598)(800,1399)(800,1400)	scaffold_454	1100	180	0.049037
(469,698)(1156,1499)(900,1500)	scaffold_454	1200	231	0.048736
(469,748)(1156,1599)(1000,1600)	scaffold_454	1300	281	0.048798
(469,762)(1156,1672)(1100,1700)	scaffold_454	1400	295	0.048811
(513,762)(1200,1672)(1200,1800)	scaffold_454	1500	251	0.048716
(545,790)(1346,1899)(1300,1900)	scaffold_454	1600	247	0.048740
(24,165)(100,553)(100,700)	scaffold_455	400	143	0.048992
(34,239)(409,799)(200,800)	scaffold_455	500	207	0.049111
(34,315)(409,899)(300,900)	scaffold_455	600	283	0.049127
(34,405)(409,989)(400,1000)	scaffold_455	700	373	0.048844
(112,405)(500,989)(500,1100)	scaffold_455	800	295	0.048772
(166,468)(726,1199)(600,1200)	scaffold_455	900	304	0.049052
(166,552)(726,1299)(700,1300)	scaffold_455	1000	388	0.049068
(240,613)(800,1399)(800,1400)	scaffold_455	1100	375	0.049120
(316,632)(900,1418)(900,1500)	scaffold_455	1200	318	0.049113
(406,673)(1126,1599)(1000,1600)	scaffold_455	1300	269	0.049490
(406,725)(1126,1699)(1100,1700)	scaffold_455	1400	321	0.049348
(62,433)(200,727)(200,800)	scaffold_456	500	373	0.049386
(100,507)(382,899)(300,900)	scaffold_456	600	409	0.049386
(118,573)(400,999)(400,1000)	scaffold_456	700	457	0.049329
(218,673)(500,1099)(500,1100)	scaffold_456	800	457	0.049396
(318,715)(600,1199)(600,1200)	scaffold_456	900	399	0.048971
(406,810)(700,1294)(700,1300)	scaffold_456	1000	406	0.049005
(434,815)(826,1367)(800,1400)	scaffold_456	1100	383	0.048994
(508,889)(900,1499)(900,1500)	scaffold_456	1200	383	0.049053
(574,950)(1000,1599)(1000,1600)	scaffold_456	1300	378	0.049053
(10,305)(100,699)(100,700)	scaffold_457	400	297	0.049214
(38,359)(227,753)(200,800)	scaffold_457	500	323	0.049179
(94,359)(465,753)(300,900)	scaffold_457	600	267	0.049165
(94,391)(465,999)(400,1000)	scaffold_457	700	299	0.049120
(129,485)(500,1099)(500,1100)	scaffold_457	800	358	0.049100
(206,543)(600,1157)(600,1200)	scaffold_457	900	339	0.049082
(306,543)(700,1157)(700,1300)	scaffold_457	1000	239	0.048989
(360,623)(930,1399)(800,1400)	scaffold_457	1100	265	0.049056
(360,718)(930,1499)(900,1500)	scaffold_457	1200	360	0.049164
(41,343)(1800,2399)(1800,2400)	scaffold_46	2100	304	0.049633
(120,435)(2098,2499)(1900,2500)	scaffold_46	2200	317	0.049667
(120,468)(2098,2532)(2000,2600)	scaffold_46	2300	350	0.049575
(122,468)(2100,2532)(2100,2700)	scaffold_46	2400	348	0.049577
(220,497)(2276,2763)(2200,2800)	scaffold_46	2500	279	0.049625
(244,497)(2300,2763)(2300,2900)	scaffold_46	2600	255	0.049505
(344,497)(2400,2763)(2400,3000)	scaffold_46	2700	155	0.049077
(436,526)(2500,3099)(2500,3100)	scaffold_46	2800	92	0.049001
(469,626)(2735,3199)(2600,3200)	scaffold_46	2900	159	0.049894
(469,638)(2735,3211)(2700,3300)	scaffold_46	3000	171	0.049845
(498,638)(3071,3211)(2800,3400)	scaffold_46	3100	142	0.049976
(498,638)(3071,3211)(2900,3500)	scaffold_46	3200	142	0.049976
(498,664)(3071,3599)(3000,3600)	scaffold_46	3300	168	0.049857
(527,764)(3100,3699)(3100,3700)	scaffold_46	3400	239	0.049534
(627,768)(3200,3703)(3200,3800)	scaffold_46	3500	143	0.048954
(639,768)(3547,3703)(3300,3900)	scaffold_46	3600	131	0.048940
(639,815)(3547,3999)(3400,4000)	scaffold_46	3700	178	0.049670
(639,895)(3547,4099)(3500,4100)	scaffold_46	3800	258	0.049396
(665,968)(3600,4172)(3600,4200)	scaffold_46	3900	305	0.049297
(765,968)(3700,4172)(3700,4300)	scaffold_46	4000	205	0.049490
(769,1045)(3953,4399)(3800,4400)	scaffold_46	4100	278	0.049439
(769,1145)(3953,4499)(3900,4500)	scaffold_46	4200	378	0.049413
(816,1178)(4000,4532)(4000,4600)	scaffold_46	4300	364	0.049070
(896,1178)(4100,4532)(4100,4700)	scaffold_46	4400	284	0.049163
(969,1271)(4323,4799)(4200,4800)	scaffold_46	4500	304	0.049390
(969,1341)(4323,4899)(4300,4900)	scaffold_46	4600	374	0.049622
(1046,1373)(4400,4945)(4400,5000)	scaffold_46	4700	329	0.049651
(1146,1373)(4500,4945)(4500,5100)	scaffold_46	4800	229	0.049767
(1179,1428)(4707,5187)(4600,5200)	scaffold_46	4900	251	0.049716
(1179,1428)(4707,5187)(4700,5300)	scaffold_46	5000	251	0.049716
(1272,1428)(4800,5187)(4800,5400)	scaffold_46	5100	158	0.049780
(1342,1488)(4900,5499)(4900,5500)	scaffold_46	5200	148	0.049121
(1374,1501)(5133,5512)(5000,5600)	scaffold_46	5300	129	0.049121
(1374,1501)(5133,5512)(5100,5700)	scaffold_46	5400	129	0.049121
(1429,1501)(5440,5512)(5200,5800)	scaffold_46	5500	74	0.049121
(1429,1519)(5440,5832)(5300,5900)	scaffold_46	5600	92	0.049121
(1429,1519)(5440,5832)(5400,6000)	scaffold_46	5700	92	0.049121
(1489,1519)(5500,5832)(5500,6100)	scaffold_46	5800	32	0.049121
(1502,1547)(5815,6199)(5600,6200)	scaffold_46	5900	47	0.050039
(1502,1618)(5815,6270)(5700,6300)	scaffold_46	6000	118	0.049521
(1502,1694)(5815,6399)(5800,6400)	scaffold_46	6100	194	0.049206
(1520,1792)(6172,6497)(5900,6500)	scaffold_46	6200	274	0.049391
(1520,1869)(6172,6576)(6000,6600)	scaffold_46	6300	351	0.049298
(1520,1869)(6172,6576)(6100,6700)	scaffold_46	6400	351	0.049298
(1548,1938)(6200,6799)(6200,6800)	scaffold_46	6500	392	0.049181
(1619,2038)(6324,6899)(6300,6900)	scaffold_46	6600	421	0.049136
(1695,2058)(6400,6928)(6400,7000)	scaffold_46	6700	365	0.049344
(1793,2058)(6500,6928)(6500,7100)	scaffold_46	6800	267	0.049213
(1870,2104)(6731,7199)(6600,7200)	scaffold_46	6900	236	0.049350
(1870,2191)(6731,7286)(6700,7300)	scaffold_46	7000	323	0.049348
(1939,2258)(6800,7372)(6800,7400)	scaffold_46	7100	321	0.049251
(2039,2258)(6900,7372)(6900,7500)	scaffold_46	7200	221	0.049387
(2059,2286)(7154,7599)(7000,7600)	scaffold_46	7300	229	0.049206
(2059,2386)(7154,7699)(7100,7700)	scaffold_46	7400	329	0.049100
(2105,2450)(7200,7763)(7200,7800)	scaffold_46	7500	347	0.049195
(2192,2450)(7306,7763)(7300,7900)	scaffold_46	7600	260	0.049158
(2259,2473)(7572,7999)(7400,8000)	scaffold_46	7700	216	0.049276
(2259,2474)(7572,8000)(7500,8100)	scaffold_46	7800	217	0.049276
(2287,2474)(7600,8000)(7600,8200)	scaffold_46	7900	189	0.049266
(2387,2514)(7700,8299)(7700,8300)	scaffold_46	8000	129	0.049413
(2451,2551)(7977,8367)(7800,8400)	scaffold_46	8100	102	0.049007
(2451,2551)(7977,8367)(7900,8500)	scaffold_46	8200	102	0.049007
(2474,2551)(8000,8367)(8000,8600)	scaffold_46	8300	79	0.048940
(2475,2551)(8260,8367)(8100,8700)	scaffold_46	8400	78	0.048936
(2475,2581)(8260,8799)(8200,8800)	scaffold_46	8500	108	0.049039
(2515,2663)(8331,8896)(8300,8900)	scaffold_46	8600	150	0.049035
(2552,2688)(8770,8968)(8400,9000)	scaffold_46	8700	138	0.049000
(2552,2714)(8770,9043)(8500,9100)	scaffold_46	8800	164	0.049296
(2552,2714)(8770,9043)(8600,9200)	scaffold_46	8900	164	0.049296
(2552,2714)(8770,9043)(8700,9300)	scaffold_46	9000	164	0.049296
(2582,2770)(8800,9399)(8800,9400)	scaffold_46	9100	190	0.049133
(2664,2814)(8944,9443)(8900,9500)	scaffold_46	9200	152	0.048965
(2689,2814)(9018,9443)(9000,9600)	scaffold_46	9300	127	0.048940
(2715,2826)(9344,9699)(9100,9700)	scaffold_46	9400	113	0.048527
(2715,2923)(9344,9799)(9200,9800)	scaffold_46	9500	210	0.048616
(2715,2949)(9344,9825)(9300,9900)	scaffold_46	9600	236	0.048677
(2771,2987)(9400,9999)(9400,10000)	scaffold_46	9700	218	0.048740
(2815,3008)(9688,10099)(9500,10100)	scaffold_46	9800	195	0.048933
(2815,3108)(9688,10199)(9600,10200)	scaffold_46	9900	295	0.048969
(2827,3173)(9700,10299)(9700,10300)	scaffold_46	10000	348	0.049133
(2924,3227)(9800,10374)(9800,10400)	scaffold_46	10100	305	0.049240
(2950,3227)(9962,10374)(9900,10500)	scaffold_46	10200	279	0.049234
(2988,3227)(10000,10374)(10000,10600)	scaffold_46	10300	241	0.049241
(3009,3227)(10100,10374)(10100,10700)	scaffold_46	10400	220	0.049251
(3109,3227)(10200,10374)(10200,10800)	scaffold_46	10500	120	0.049417
(3174,3227)(10300,10374)(10300,10900)	scaffold_46	10600	55	0.048929
(3228,3251)(11376,11399)(10800,11400)	scaffold_46	11100	25	0.050655
(3228,3253)(11376,11401)(10900,11500)	scaffold_46	11200	27	0.050567
(3228,3253)(11376,11401)(11000,11600)	scaffold_46	11300	27	0.050567
(3228,3253)(11376,11401)(11100,11700)	scaffold_46	11400	27	0.050567
(3228,3253)(11376,11401)(11200,11800)	scaffold_46	11500	27	0.050567
(3228,3260)(11376,11851)(11300,11900)	scaffold_46	11600	34	0.050324
(3252,3296)(11400,11999)(11400,12000)	scaffold_46	11700	46	0.049187
(3254,3349)(11845,12052)(11500,12100)	scaffold_46	11800	97	0.049033
(3254,3349)(11845,12052)(11600,12200)	scaffold_46	11900	97	0.049033
(3254,3349)(11845,12052)(11700,12300)	scaffold_46	12000	97	0.049033
(3254,3367)(11845,12399)(11800,12400)	scaffold_46	12100	115	0.049090
